,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Expiration
1581,SPX240315C02100000,2023-03-22 12:53PM EDT,2100.0,1954.79,2077.6,2088.6,0.0,-,1,2,0.00%,0.996031746031746
1582,SPX240315C02300000,2023-04-06 12:24PM EDT,2300.0,1860.08,1887.4,1899.2,0.0,-,1,1,0.00%,0.996031746031746
1583,SPX240315C02400000,2023-06-20 1:10PM EDT,2400.0,2057.58,2056.1,2074.5,0.0,-,6,11,55.77%,0.996031746031746
1584,SPX240315C02500000,2023-06-20 9:32AM EDT,2500.0,1964.17,1961.1,1979.4,0.0,-,-,1,53.71%,0.996031746031746
1585,SPX240315C02800000,2023-05-11 11:38AM EDT,2800.0,1417.69,1587.0,1596.4,0.0,-,7,6,0.00%,0.996031746031746
1586,SPX240315C02825000,2023-05-26 12:08PM EDT,2825.0,1477.37,1606.3,1613.5,0.0,-,4,4,37.80%,0.996031746031746
1587,SPX240315C02950000,2023-01-27 10:30AM EDT,2950.0,1243.97,1175.5,1179.7,0.0,-,6,6,0.00%,0.996031746031746
1588,SPX240315C03000000,2023-06-28 3:14PM EDT,3000.0,1466.18,1489.3,1507.1,0.0,-,4,37,45.15%,0.996031746031746
1589,SPX240315C03075000,2023-05-23 10:30AM EDT,3075.0,1232.78,1373.6,1380.6,0.0,-,2,7,35.11%,0.996031746031746
1590,SPX240315C03100000,2023-06-30 11:24AM EDT,3100.0,1445.1,1396.0,1413.6,0.0,-,2,4,43.18%,0.996031746031746
1591,SPX240315C03125000,2023-05-23 10:29AM EDT,3125.0,1187.58,1327.5,1334.4,0.0,-,12,6,34.53%,0.996031746031746
1592,SPX240315C03150000,2023-05-24 11:23AM EDT,3150.0,1108.18,1304.5,1311.4,0.0,-,-,33,34.24%,0.996031746031746
1593,SPX240315C03175000,2023-05-24 11:22AM EDT,3175.0,1081.78,1281.5,1288.4,0.0,-,4,3,33.95%,0.996031746031746
1594,SPX240315C03200000,2023-06-15 12:00PM EDT,3200.0,1322.91,1303.2,1320.6,0.0,-,2,12,41.25%,0.996031746031746
1595,SPX240315C03225000,2023-05-24 11:22AM EDT,3225.0,1038.21,1235.7,1242.6,0.0,-,-,3,33.37%,0.996031746031746
1596,SPX240315C03250000,2023-05-26 12:03PM EDT,3250.0,1092.0,1212.9,1219.8,0.0,-,2,2,33.08%,0.996031746031746
1597,SPX240315C03300000,2023-06-15 10:08AM EDT,3300.0,1215.69,1211.1,1228.3,0.0,-,2,2,39.38%,0.996031746031746
1598,SPX240315C03325000,2023-05-22 12:18PM EDT,3325.0,1025.12,1153.5,1162.8,0.0,-,2,0,33.69%,0.996031746031746
1599,SPX240315C03350000,2023-05-24 11:51AM EDT,3350.0,929.03,1122.2,1128.9,0.0,-,8,5,31.88%,0.996031746031746
1600,SPX240315C03375000,2023-05-26 10:27AM EDT,3375.0,978.83,1099.7,1106.3,0.0,-,2,5,31.57%,0.996031746031746
1601,SPX240315C03400000,2023-05-26 10:30AM EDT,3400.0,961.05,1077.2,1083.9,0.0,-,32,71,31.28%,0.996031746031746
1602,SPX240315C03425000,2023-05-31 10:05AM EDT,3425.0,926.11,1138.5,1151.4,0.0,-,2,65,41.07%,0.996031746031746
1603,SPX240315C03450000,2023-05-26 2:52PM EDT,3450.0,928.49,1043.1,1047.5,0.0,-,92,0,31.70%,0.996031746031746
1604,SPX240315C03475000,2023-05-31 10:05AM EDT,3475.0,883.38,1093.0,1105.8,0.0,-,2,7,40.04%,0.996031746031746
1605,SPX240315C03500000,2023-06-15 12:07PM EDT,3500.0,1050.0,1029.3,1046.0,0.0,-,2,136,35.75%,0.996031746031746
1606,SPX240315C03525000,2023-05-18 2:42PM EDT,3525.0,833.3,1025.4,1042.0,0.0,-,2,0,37.19%,0.996031746031746
1607,SPX240315C03550000,2023-06-22 2:44PM EDT,3550.0,975.59,984.5,1001.0,0.0,-,4,48,34.87%,0.996031746031746
1608,SPX240315C03600000,2023-06-30 11:24AM EDT,3600.0,986.59,939.9,956.3,0.0,-,4,119,34.00%,0.996031746031746
1609,SPX240315C03625000,2023-06-02 9:47AM EDT,3625.0,815.09,959.5,968.7,0.0,-,2,27,36.86%,0.996031746031746
1610,SPX240315C03650000,2023-06-15 11:30AM EDT,3650.0,917.4,895.7,911.9,0.0,-,2,27,33.14%,0.996031746031746
1611,SPX240315C03675000,2023-05-30 2:31PM EDT,3675.0,737.64,902.3,908.6,0.0,-,2,42,34.46%,0.996031746031746
1612,SPX240315C03700000,2023-06-26 10:18AM EDT,3700.0,827.06,851.9,867.9,0.0,-,10,426,32.29%,0.996031746031746
1613,SPX240315C03725000,2023-06-23 9:33AM EDT,3725.0,794.67,830.1,846.0,0.0,-,2,3,31.87%,0.996031746031746
1614,SPX240315C03750000,2023-06-26 2:37PM EDT,3750.0,765.48,808.4,824.2,0.0,-,2,110,31.45%,0.996031746031746
1615,SPX240315C03775000,2023-06-15 3:44PM EDT,3775.0,828.18,786.8,802.5,0.0,-,2,22,31.03%,0.996031746031746
1616,SPX240315C03800000,2023-06-28 9:51AM EDT,3800.0,737.95,769.0,777.2,0.0,-,12,2657,30.29%,0.996031746031746
1617,SPX240315C03825000,2023-06-13 2:07PM EDT,3825.0,735.28,743.9,759.4,0.0,-,16,48,30.20%,0.996031746031746
1618,SPX240315C03850000,2023-06-06 1:21PM EDT,3850.0,639.7,730.5,741.2,0.0,-,4,0,30.06%,0.996031746031746
1619,SPX240315C03875000,2023-06-20 1:37PM EDT,3875.0,716.74,701.4,716.7,0.0,-,2,2400,29.38%,0.996031746031746
1620,SPX240315C03900000,2023-06-29 12:34PM EDT,3900.0,683.19,683.8,692.2,0.0,-,2,3782,28.69%,0.996031746031746
1621,SPX240315C03925000,2023-06-16 10:39AM EDT,3925.0,708.59,659.5,674.5,0.0,-,40,1765,28.56%,0.996031746031746
1622,SPX240315C03950000,2023-06-30 9:40AM EDT,3950.0,673.96,641.9,650.4,0.0,-,6,3286,27.90%,0.996031746031746
1623,SPX240315C03975000,2023-06-30 9:40AM EDT,3975.0,652.84,618.0,632.8,0.0,-,6,2249,27.75%,0.996031746031746
1624,SPX240315C04000000,2023-07-06 11:39AM EDT,4000.0,601.41,602.1,607.5,0.0,-,1,17923,26.98%,0.996031746031746
1625,SPX240315C04025000,2023-06-14 3:40PM EDT,4025.0,569.91,577.0,591.6,0.0,-,2,779,26.95%,0.996031746031746
1626,SPX240315C04050000,2023-06-30 10:21AM EDT,4050.0,601.53,559.5,568.3,0.0,-,8,1558,26.32%,0.996031746031746
1627,SPX240315C04075000,2023-06-30 9:39AM EDT,4075.0,567.41,536.6,550.9,0.0,-,2,1264,26.14%,0.996031746031746
1628,SPX240315C04100000,2023-07-05 2:03PM EDT,4100.0,560.93,519.2,528.1,0.0,-,22,8377,25.53%,0.996031746031746
1629,SPX240315C04125000,2023-07-05 11:37AM EDT,4125.0,541.89,496.8,510.8,0.0,-,2,1870,25.33%,0.996031746031746
1630,SPX240315C04150000,2023-07-05 9:54AM EDT,4150.0,519.24,479.6,488.5,0.0,-,6,7634,24.74%,0.996031746031746
1631,SPX240315C04175000,2023-07-03 12:23PM EDT,4175.0,501.7,457.7,471.4,0.0,-,6,2906,24.53%,0.996031746031746
1632,SPX240315C04200000,2023-07-07 11:49AM EDT,4200.0,454.57,440.6,449.6,0.66,+0.15%,2,7665,23.95%,0.996031746031746
1633,SPX240315C04225000,2023-06-30 11:44AM EDT,4225.0,451.12,419.3,432.8,0.0,-,2,440,23.73%,0.996031746031746
1634,SPX240315C04250000,2023-07-06 11:10AM EDT,4250.0,402.7,402.5,411.4,0.0,-,15,4312,23.16%,0.996031746031746
1635,SPX240315C04275000,2023-07-07 11:23AM EDT,4275.0,396.6,381.8,394.9,-23.76,-5.65%,80,991,22.93%,0.996031746031746
1636,SPX240315C04300000,2023-07-07 2:42PM EDT,4300.0,387.16,365.2,374.1,-20.12,-4.94%,11,8455,22.37%,0.996031746031746
1637,SPX240315C04325000,2023-07-07 1:47PM EDT,4325.0,375.68,345.1,358.0,30.99,+8.99%,4,1031,22.13%,0.996031746031746
1638,SPX240315C04350000,2023-06-30 10:06AM EDT,4350.0,362.36,329.3,337.6,0.0,-,1,2768,21.57%,0.996031746031746
1639,SPX240315C04375000,2023-06-30 10:06AM EDT,4375.0,344.11,309.6,322.2,0.0,-,1,907,21.34%,0.996031746031746
1640,SPX240315C04400000,2023-07-07 1:01PM EDT,4400.0,321.71,294.3,302.4,22.71,+7.60%,129,9221,20.79%,0.996031746031746
1641,SPX240315C04425000,2023-07-07 11:23AM EDT,4425.0,288.97,275.3,287.6,-21.75,-7.00%,80,458,20.56%,0.996031746031746
1642,SPX240315C04450000,2023-07-07 10:37AM EDT,4450.0,268.2,258.7,270.7,-4.47,-1.64%,2,1032,20.16%,0.996031746031746
1643,SPX240315C04475000,2023-06-30 11:13AM EDT,4475.0,274.57,243.5,253.0,0.0,-,6,230,19.69%,0.996031746031746
1644,SPX240315C04500000,2023-07-07 3:56PM EDT,4500.0,230.2,231.1,233.5,-9.43,-3.94%,158,8700,19.07%,0.996031746031746
1645,SPX240315C04525000,2023-07-07 3:56PM EDT,4525.0,215.1,215.7,218.0,9.1,+4.42%,90,1590,18.70%,0.996031746031746
1646,SPX240315C04550000,2023-07-07 3:56PM EDT,4550.0,200.1,200.7,203.0,-2.3,-1.14%,115,2442,18.34%,0.996031746031746
1647,SPX240315C04575000,2023-07-03 10:42AM EDT,4575.0,209.65,185.5,189.1,0.0,-,2,232,18.03%,0.996031746031746
1648,SPX240315C04600000,2023-07-07 1:22PM EDT,4600.0,194.02,172.2,174.4,20.6,+11.88%,153,8236,17.63%,0.996031746031746
1649,SPX240315C04625000,2023-07-07 11:46AM EDT,4625.0,166.28,158.2,161.7,-12.16,-6.81%,2,882,17.34%,0.996031746031746
1650,SPX240315C04650000,2023-07-07 1:53PM EDT,4650.0,163.36,145.9,148.0,-8.07,-4.71%,103,3053,16.95%,0.996031746031746
1651,SPX240315C04675000,2023-07-07 11:24AM EDT,4675.0,139.9,133.2,136.5,4.4,+3.25%,10,389,16.68%,0.996031746031746
1652,SPX240315C04700000,2023-07-07 2:42PM EDT,4700.0,133.84,122.1,124.1,4.63,+3.58%,12,8002,16.31%,0.996031746031746
1653,SPX240315C04725000,2023-07-06 11:11AM EDT,4725.0,113.17,111.0,113.1,0.0,-,300,1691,16.01%,0.996031746031746
1654,SPX240315C04750000,2023-06-30 1:59PM EDT,4750.0,121.7,100.7,103.0,0.0,-,36,2259,15.74%,0.996031746031746
1655,SPX240315C04775000,2023-07-07 2:11PM EDT,4775.0,102.51,87.5,96.5,5.16,+5.30%,2,775,15.73%,0.996031746031746
1656,SPX240315C04800000,2023-07-07 1:01PM EDT,4800.0,95.96,82.0,84.6,9.66,+11.19%,87,4931,15.23%,0.996031746031746
1657,SPX240315C04850000,2023-07-07 11:46AM EDT,4850.0,71.19,65.9,68.6,-1.21,-1.67%,4,730,14.76%,0.996031746031746
1658,SPX240315C04900000,2023-07-07 2:48PM EDT,4900.0,59.62,52.8,55.0,3.25,+5.77%,68,2576,14.34%,0.996031746031746
1659,SPX240315C04950000,2023-07-07 12:42PM EDT,4950.0,49.23,41.5,43.8,4.98,+11.25%,2,167,13.98%,0.996031746031746
1660,SPX240315C05000000,2023-07-07 2:43PM EDT,5000.0,37.94,32.6,34.6,1.59,+4.37%,80,20009,13.67%,0.996031746031746
1661,SPX240315C05100000,2023-07-07 10:42AM EDT,5100.0,21.4,19.6,21.2,-1.65,-7.16%,1,4970,13.18%,0.996031746031746
1662,SPX240315C05200000,2023-07-07 3:49PM EDT,5200.0,12.3,11.6,12.8,-1.1,-8.21%,139,4146,12.84%,0.996031746031746
1663,SPX240315C05300000,2023-07-07 11:46AM EDT,5300.0,7.85,6.8,7.7,-0.45,-5.42%,6,1125,12.63%,0.996031746031746
1664,SPX240315C05400000,2023-07-06 1:25PM EDT,5400.0,5.15,4.0,4.7,0.0,-,32,6363,12.54%,0.996031746031746
1665,SPX240315C05600000,2023-07-07 10:42AM EDT,5600.0,1.9,1.6,2.05,-0.1,-5.00%,11,1005,12.75%,0.996031746031746
1666,SPX240315C05800000,2023-07-06 11:12AM EDT,5800.0,0.98,0.75,0.9,0.0,-,1,873,12.99%,0.996031746031746
1667,SPX240315C06000000,2023-07-07 2:41PM EDT,6000.0,0.5,0.3,0.45,0.0,-,36,1228,13.39%,0.996031746031746
1668,SPX240315C06200000,2023-06-14 12:51PM EDT,6200.0,0.52,0.1,0.35,0.0,-,16,325,14.30%,0.996031746031746
1669,SPX240315C06400000,2023-06-27 11:05AM EDT,6400.0,0.1,0.05,0.3,0.0,-,50,577,15.27%,0.996031746031746
1670,SPX240315C06600000,2023-06-13 4:02PM EDT,6600.0,0.15,0.0,0.25,0.0,-,70,49,16.13%,0.996031746031746
1671,SPX240315C06800000,2023-07-07 7:48AM EDT,6800.0,0.1,0.0,0.25,-0.02,-16.67%,1,467,17.19%,0.996031746031746
1672,SPX240315C07000000,2023-07-05 12:31PM EDT,7000.0,0.1,0.0,0.2,0.0,-,4,1025,17.88%,0.996031746031746
1680,SPX240419C02725000,2023-04-10 11:21AM EDT,2725.0,1473.9,1508.1,1518.9,0.0,-,-,1,0.00%,1.1349206349206349
1681,SPX240419C02800000,2023-04-10 11:22AM EDT,2800.0,1407.18,1440.3,1451.0,0.0,-,-,1,0.00%,1.1349206349206349
1682,SPX240419C02900000,2023-06-27 10:36AM EDT,2900.0,1550.73,1596.1,1615.7,0.0,-,1,1,46.22%,1.1349206349206349
1683,SPX240419C03000000,2023-06-29 12:02PM EDT,3000.0,1504.51,1503.4,1522.7,0.0,-,2,13,44.33%,1.1349206349206349
1684,SPX240419C03025000,2023-04-10 11:27AM EDT,3025.0,1208.39,1240.3,1250.1,0.0,-,-,1,0.00%,1.1349206349206349
1685,SPX240419C03075000,2023-05-22 9:55AM EDT,3075.0,1263.88,1396.9,1407.4,0.0,-,-,0,36.97%,1.1349206349206349
1686,SPX240419C03125000,2023-04-10 11:32AM EDT,3125.0,1123.72,1152.9,1162.5,0.0,-,-,1,0.00%,1.1349206349206349
1687,SPX240419C03200000,2023-06-05 1:33PM EDT,3200.0,1228.77,1354.3,1359.8,0.0,-,1,0,43.07%,1.1349206349206349
1688,SPX240419C03225000,2023-05-17 3:50PM EDT,3225.0,1092.92,0.0,0.0,0.0,-,6,7,0.00%,1.1349206349206349
1689,SPX240419C03250000,2023-05-31 10:59AM EDT,3250.0,1084.42,1315.7,1329.9,0.0,-,4,2,43.77%,1.1349206349206349
1690,SPX240419C03275000,2023-05-31 10:59AM EDT,3275.0,1062.29,1292.9,1307.1,0.0,-,54,28,43.28%,1.1349206349206349
1691,SPX240419C03300000,2023-06-05 1:30PM EDT,3300.0,1140.55,1262.9,1268.2,0.0,-,1,0,41.15%,1.1349206349206349
1692,SPX240419C03325000,2023-05-30 11:43AM EDT,3325.0,1056.12,1234.8,1242.8,0.0,-,110,59,40.41%,1.1349206349206349
1693,SPX240419C03350000,2023-05-19 3:31PM EDT,3350.0,1012.56,1186.0,1194.2,0.0,-,76,0,37.29%,1.1349206349206349
1694,SPX240419C03375000,2023-06-23 12:16PM EDT,3375.0,1134.05,1160.7,1179.2,0.0,-,4,0,37.65%,1.1349206349206349
1695,SPX240419C03400000,2023-05-19 9:40AM EDT,3400.0,988.16,1155.1,1173.9,0.0,-,2,9,38.93%,1.1349206349206349
1696,SPX240419C03425000,2023-06-14 2:21PM EDT,3425.0,1080.31,1115.8,1134.3,0.0,-,2,4,36.81%,1.1349206349206349
1697,SPX240419C03450000,2023-05-26 3:13PM EDT,3450.0,949.43,1059.8,1067.5,0.0,-,36,0,31.88%,1.1349206349206349
1698,SPX240419C03475000,2023-06-05 1:09PM EDT,3475.0,998.42,1105.3,1110.3,0.0,-,1,0,37.94%,1.1349206349206349
1699,SPX240419C03500000,2023-06-14 4:08PM EDT,3500.0,1042.2,1049.1,1067.3,0.0,-,2,26,35.55%,1.1349206349206349
1700,SPX240419C03525000,2023-06-02 9:55AM EDT,3525.0,917.54,1069.1,1079.5,0.0,-,2,20,38.30%,1.1349206349206349
1701,SPX240419C03550000,2023-05-26 1:09PM EDT,3550.0,861.56,964.9,971.9,0.0,-,18,12,29.84%,1.1349206349206349
1702,SPX240419C03575000,2023-06-22 1:26PM EDT,3575.0,966.62,983.0,1000.9,0.0,-,32,13,34.32%,1.1349206349206349
1703,SPX240419C03600000,2023-06-05 1:08PM EDT,3600.0,892.05,994.6,999.4,0.0,-,1,0,35.73%,1.1349206349206349
1704,SPX240419C03625000,2023-06-22 1:01PM EDT,3625.0,924.6,939.3,957.0,0.0,-,88,46,33.51%,1.1349206349206349
1705,SPX240419C03650000,2023-06-22 1:27PM EDT,3650.0,901.62,917.5,935.2,0.0,-,20,7,33.11%,1.1349206349206349
1706,SPX240419C03700000,2023-06-27 10:27AM EDT,3700.0,833.78,874.4,891.8,0.0,-,20,66,32.31%,1.1349206349206349
1707,SPX240419C03725000,2023-04-20 12:46PM EDT,3725.0,681.94,696.5,708.0,0.0,-,2,7,15.96%,1.1349206349206349
1708,SPX240419C03750000,2023-06-27 12:32PM EDT,3750.0,805.7,831.6,848.8,0.0,-,2,2,31.52%,1.1349206349206349
1709,SPX240419C03775000,2023-04-19 12:23PM EDT,3775.0,650.31,657.0,666.7,0.0,-,-,8,16.14%,1.1349206349206349
1710,SPX240419C03800000,2023-06-27 1:15PM EDT,3800.0,768.4,789.2,806.2,0.0,-,14,80,30.74%,1.1349206349206349
1711,SPX240419C03825000,2023-06-23 9:59AM EDT,3825.0,739.76,768.1,785.0,0.0,-,2,115,30.35%,1.1349206349206349
1712,SPX240419C03850000,2023-06-20 3:00PM EDT,3850.0,759.28,747.2,764.0,0.0,-,4,171,29.97%,1.1349206349206349
1713,SPX240419C03875000,2023-05-25 9:41AM EDT,3875.0,550.09,691.6,698.0,0.0,-,4,45,26.04%,1.1349206349206349
1714,SPX240419C03900000,2023-07-06 9:54AM EDT,3900.0,714.78,705.6,722.2,0.0,-,2,79,29.20%,1.1349206349206349
1715,SPX240419C03925000,2023-06-23 9:48AM EDT,3925.0,655.63,685.0,701.5,0.0,-,22,55,28.82%,1.1349206349206349
1716,SPX240419C03950000,2023-06-20 2:50PM EDT,3950.0,677.56,664.5,680.9,0.0,-,8,14,28.44%,1.1349206349206349
1717,SPX240419C03975000,2023-06-05 1:27PM EDT,3975.0,582.83,675.1,679.3,0.0,-,5,0,29.45%,1.1349206349206349
1718,SPX240419C04000000,2023-07-06 2:46PM EDT,4000.0,642.03,627.2,636.6,0.0,-,2,2378,27.43%,1.1349206349206349
1719,SPX240419C04025000,2023-07-06 9:54AM EDT,4025.0,611.24,603.8,619.8,0.0,-,20,209,27.30%,1.1349206349206349
1720,SPX240419C04050000,2023-06-27 3:18PM EDT,4050.0,576.28,583.8,599.7,0.0,-,38,354,26.92%,1.1349206349206349
1721,SPX240419C04075000,2023-07-07 9:42AM EDT,4075.0,574.41,564.0,579.7,94.55,+19.70%,1,1448,26.54%,1.1349206349206349
1722,SPX240419C04100000,2023-07-07 9:42AM EDT,4100.0,554.66,547.2,556.9,-4.24,-0.76%,1,3626,25.95%,1.1349206349206349
1723,SPX240419C04125000,2023-06-27 2:53PM EDT,4125.0,517.98,524.8,540.2,0.0,-,2,2884,25.78%,1.1349206349206349
1724,SPX240419C04150000,2023-07-07 1:05PM EDT,4150.0,541.4,508.1,517.8,48.24,+9.78%,4,3397,25.21%,1.1349206349206349
1725,SPX240419C04175000,2023-06-30 10:31AM EDT,4175.0,527.57,486.2,501.4,0.0,-,2,1564,25.03%,1.1349206349206349
1726,SPX240419C04200000,2023-06-30 11:43AM EDT,4200.0,500.41,467.1,482.2,0.0,-,10,516,24.65%,1.1349206349206349
1727,SPX240419C04225000,2023-07-05 2:40PM EDT,4225.0,488.88,448.2,463.2,0.0,-,1,549,24.28%,1.1349206349206349
1728,SPX240419C04250000,2023-07-05 2:40PM EDT,4250.0,469.63,431.9,441.7,0.0,-,1,1723,23.72%,1.1349206349206349
1729,SPX240419C04275000,2023-07-07 11:29AM EDT,4275.0,426.04,411.1,425.8,-22.25,-4.96%,2,1096,23.53%,1.1349206349206349
1730,SPX240419C04300000,2023-07-03 8:01AM EDT,4300.0,429.95,394.9,404.8,0.0,-,1,2697,22.98%,1.1349206349206349
1731,SPX240419C04325000,2023-07-07 1:47PM EDT,4325.0,405.79,374.8,389.2,48.95,+13.72%,1,1059,22.77%,1.1349206349206349
1732,SPX240419C04350000,2023-06-28 9:41AM EDT,4350.0,339.54,359.0,368.8,0.0,-,2,1998,22.24%,1.1349206349206349
1733,SPX240419C04375000,2023-06-29 11:38AM EDT,4375.0,335.58,339.4,353.5,0.0,-,2,983,22.02%,1.1349206349206349
1734,SPX240419C04400000,2023-07-07 11:39AM EDT,4400.0,337.81,324.1,333.8,-22.72,-6.30%,1,2598,21.50%,1.1349206349206349
1735,SPX240419C04425000,2023-06-21 10:18AM EDT,4425.0,306.61,305.2,318.9,0.0,-,2,73,21.28%,1.1349206349206349
1736,SPX240419C04450000,2023-07-06 12:08PM EDT,4450.0,298.31,288.5,302.1,0.0,-,50,931,20.91%,1.1349206349206349
1737,SPX240419C04475000,2023-06-14 2:00PM EDT,4475.0,269.46,272.1,285.6,0.0,-,1,95,20.55%,1.1349206349206349
1738,SPX240419C04500000,2023-07-06 2:57PM EDT,4500.0,271.85,261.3,264.1,0.0,-,4,2922,19.84%,1.1349206349206349
1739,SPX240419C04525000,2023-06-30 11:05AM EDT,4525.0,271.89,241.6,252.3,0.0,-,4,484,19.74%,1.1349206349206349
1740,SPX240419C04550000,2023-06-29 3:12PM EDT,4550.0,223.59,230.4,233.1,0.0,-,6,819,19.14%,1.1349206349206349
1741,SPX240419C04575000,2023-06-26 11:40AM EDT,4575.0,190.68,211.6,222.1,0.0,-,2,64,19.04%,1.1349206349206349
1742,SPX240419C04600000,2023-06-29 12:44PM EDT,4600.0,197.11,200.4,204.5,0.0,-,4,1511,18.50%,1.1349206349206349
1743,SPX240419C04625000,2023-07-07 11:29AM EDT,4625.0,194.6,183.4,193.3,5.8,+3.07%,4,1000,18.34%,1.1349206349206349
1744,SPX240419C04650000,2023-06-28 1:06PM EDT,4650.0,156.6,173.0,177.0,0.0,-,6,713,17.83%,1.1349206349206349
1745,SPX240419C04675000,2023-07-07 12:16PM EDT,4675.0,171.23,157.4,166.9,13.84,+8.79%,1,133,17.70%,1.1349206349206349
1746,SPX240419C04700000,2023-07-07 12:16PM EDT,4700.0,158.52,147.8,151.7,31.3,+24.60%,1,1062,17.20%,1.1349206349206349
1747,SPX240419C04725000,2023-07-07 10:05AM EDT,4725.0,144.04,133.3,142.6,-15.56,-9.75%,2,116,17.09%,1.1349206349206349
1748,SPX240419C04750000,2023-07-03 1:11PM EDT,4750.0,146.98,124.9,128.6,0.0,-,103,1155,16.60%,1.1349206349206349
1749,SPX240419C04775000,2023-06-29 3:25PM EDT,4775.0,109.72,111.8,120.5,0.0,-,8,128,16.50%,1.1349206349206349
1750,SPX240419C04800000,2023-06-27 1:15PM EDT,4800.0,95.57,104.0,108.3,0.0,-,14,383,16.08%,1.1349206349206349
1751,SPX240419C04850000,2023-07-06 2:57PM EDT,4850.0,93.95,86.0,90.2,0.0,-,4,148,15.59%,1.1349206349206349
1752,SPX240419C04900000,2023-07-07 11:29AM EDT,4900.0,75.86,70.2,74.8,2.26,+3.07%,3,468,15.17%,1.1349206349206349
1753,SPX240419C04950000,2023-07-06 10:58AM EDT,4950.0,60.2,57.7,60.5,0.0,-,1,53,14.70%,1.1349206349206349
1754,SPX240419C05000000,2023-07-06 3:00PM EDT,5000.0,51.1,45.7,49.8,0.0,-,23,860,14.42%,1.1349206349206349
1755,SPX240419C05100000,2023-07-06 11:06AM EDT,5100.0,32.29,28.6,32.8,0.0,-,48,356,13.90%,1.1349206349206349
1756,SPX240419C05200000,2023-07-06 1:27PM EDT,5200.0,21.52,17.7,20.8,0.0,-,20,317,13.45%,1.1349206349206349
1757,SPX240419C05300000,2023-07-06 4:04PM EDT,5300.0,13.24,10.9,13.2,0.0,-,6,45,13.16%,1.1349206349206349
1758,SPX240419C05400000,2023-06-29 2:18PM EDT,5400.0,7.39,6.8,8.2,0.0,-,126,383,12.92%,1.1349206349206349
1759,SPX240419C05600000,2023-07-06 4:04PM EDT,5600.0,3.42,1.5,3.7,0.0,-,8,32,12.97%,1.1349206349206349
1760,SPX240419C05800000,2023-06-29 6:59AM EDT,5800.0,1.6,0.9,2.0,0.0,-,20,71,13.37%,1.1349206349206349
1761,SPX240419C06000000,2023-07-06 9:51AM EDT,6000.0,0.75,0.25,1.3,0.0,-,10,54,14.03%,1.1349206349206349
1762,SPX240419C06200000,2023-06-27 1:43PM EDT,6200.0,0.5,0.0,1.0,0.0,-,1,36,14.87%,1.1349206349206349
1763,SPX240419C06400000,2023-06-14 2:04PM EDT,6400.0,0.45,0.0,0.8,0.0,-,14,7,15.70%,1.1349206349206349
1764,SPX240419C06600000,2023-06-23 10:29AM EDT,6600.0,0.17,0.0,0.7,0.0,-,2,28,16.60%,1.1349206349206349
1770,SPX240517C02900000,2023-05-10 11:23AM EDT,2900.0,1354.81,1528.7,1536.7,0.0,-,-,1,31.80%,1.246031746031746
1771,SPX240517C02975000,2023-05-15 3:35PM EDT,2975.0,1293.06,1518.5,1527.0,0.0,-,-,0,40.36%,1.246031746031746
1772,SPX240517C03175000,2023-05-01 3:53PM EDT,3175.0,1157.64,1160.5,1170.8,0.0,-,-,0,0.00%,1.246031746031746
1773,SPX240517C03200000,2023-05-04 3:38AM EDT,3200.0,1067.07,1228.6,1241.8,0.0,-,4,5,26.52%,1.246031746031746
1774,SPX240517C03225000,2023-05-01 1:18PM EDT,3225.0,1127.83,1117.2,1127.5,0.0,-,-,0,0.00%,1.246031746031746
1775,SPX240517C03250000,2023-05-01 1:19PM EDT,3250.0,1105.25,1095.8,1106.0,0.0,-,-,0,0.00%,1.246031746031746
1776,SPX240517C03275000,2023-05-01 1:19PM EDT,3275.0,1084.48,1074.2,1084.4,0.0,-,-,7,0.00%,1.246031746031746
1777,SPX240517C03300000,2023-05-01 1:48PM EDT,3300.0,1063.62,1052.8,1063.0,0.0,-,-,5,0.00%,1.246031746031746
1778,SPX240517C03325000,2023-05-01 1:19PM EDT,3325.0,1042.19,1031.5,1041.7,0.0,-,-,10,0.00%,1.246031746031746
1779,SPX240517C03400000,2023-05-15 12:17PM EDT,3400.0,923.52,1138.3,1145.5,0.0,-,-,0,34.44%,1.246031746031746
1780,SPX240517C03425000,2023-06-13 11:20AM EDT,3425.0,1114.58,1128.8,1148.9,0.0,-,4,3,36.50%,1.246031746031746
1781,SPX240517C03450000,2023-06-12 2:37PM EDT,3450.0,1047.22,1106.8,1126.8,0.0,-,-,34,36.10%,1.246031746031746
1782,SPX240517C03475000,2023-06-13 9:40AM EDT,3475.0,1064.67,1084.8,1104.7,0.0,-,62,31,35.71%,1.246031746031746
1783,SPX240517C03500000,2023-06-02 1:12PM EDT,3500.0,975.25,1103.3,1118.3,0.0,-,2,1,38.42%,1.246031746031746
1784,SPX240517C03525000,2023-06-29 11:19AM EDT,3525.0,1036.74,1041.0,1060.7,0.0,-,-,1,34.92%,1.246031746031746
1785,SPX240517C03550000,2023-06-29 11:26AM EDT,3550.0,1017.51,1019.2,1038.8,0.0,-,-,31,34.53%,1.246031746031746
1786,SPX240517C03575000,2023-06-29 11:17AM EDT,3575.0,995.07,997.5,1017.0,0.0,-,2,2,34.14%,1.246031746031746
1787,SPX240517C03600000,2023-05-11 12:40AM EDT,3600.0,780.63,897.2,907.3,0.0,-,-,5,25.90%,1.246031746031746
